timestamp,bitcoin_price,ethereum_price,tether_price,binance-coin_price,usd-coin_price,ripple_price,okb_price,cardano_price,dogecoin_price,matic-network_price,litecoin_price,tron_price,wrapped-bitcoin_price,dai_price,phx_price,cosmos_price,chainlink_price,unus-sed-leo_price,ethereum-classic_price,monero_price,bitcoin-cash_price,stellar_price,qnt_price,cro_price,vet_price,dfn_price,eos_price,decentraland_price,fantom_price,tezos_price,theta-token_price,blockstack_price,maker_price,neo_price,kucoin-shares_price,huobi-token_price,havven_price,trueusd_price,bitcoin-cash-sv_price,dash_price,gatechain_price,gusd_price,moonx_price,cotrader_price,zcash_price,enjin-coin_price,zilliqa_price,loopring_price,xinfin-network_price,basic-attention-token_price,nem_price,nexo_price,holo_price,decred_price,thetafuel_price,qtum_price,ravencoin_price,bitcoin-gold_price,fetch-ai_price,ankr-network_price,blox_price,gnosis-gno_price,iostoken_price,golem-network-tokens_price,iotex_price,waves_price,eur-tether_price,omisego_price,0x_price,icon_price,siacoin_price,zelcash_price,ontology_price,swissborg_price,mxtoken_price,reserve-protocol_price,bora-ecosystem_price,telcoin_price,ocean-protocol_price,celsius_price,polymath-network_price,wax_price,digibyte_price,livepeer_price,lisk_price,rif_price,zencash_price,aelf_price,stasis-eurs_price,rlc_price,constellation_price,origintrail_price,coinextoken_price,republic-protocol_price,syscoin_price,numeraire_price,nano_price,ethos_price,function-x_price,medibloc_price,dent_price,status_price,celer-network_price,ergo_price,mass-vehicle-ledger_price,aragon_price,ontology-gas_price,orbs_price,humanscape_price,ardor_price,steem_price,civic_price,mir_price,everipedia_price,zeon_price,vethor-token_price,ceek-vr_price,power-ledger_price,stratis_price,abbc-foundation_price,request-network_price,xyo-network_price,rsk_price,metal_price,covalent_price,gxchain_price,bancor_price,funfair_price,quarkchain_price,morpheus-network_price,nkn_price,kyber-network_price,storm_price,veritaseum_price,maidsafecoin_price,augur_price,selfkey_price,hxro_price,ark_price,mxc_price,monaco_price,irisnet_price,whitecoin_price,aergo_price,bytom_price,storj_price,meta_price,moviebloc_price,wanchain_price,mainframe_price,dero_price,cortex_price,telos-blockchain-network_price,verge_price,utrust_price,uquid-coin_price,revain_price,thundercore_price,loom-network_price,lto-network_price,gas_price,electroneum_price,hyperion_price,measurable-data-token_price,ethlend_price,lition_price,mossland_price,gifto_price,stox_price,chronobank_price,sonm_price,bitmax-token_price,travala_price,komodo_price,steem-dollars_price,melon_price,bluzelle_price,groestlcoin_price,tomochain_price,bitcoin-diamond_price,monacoin_price,bitshares_price,tpt_price,refereum_price,v-id_price,aeternity_price,streamr-datacoin_price,pivx_price,neblio_price
2019-12-01,7581.760254,152.307205,1.006916,15.810917,1.006164,0.226513,2.444316,0.040525,0.002322,0.029114,47.64167,0.015531,7600.68457,1.008646,0.00485,3.933642,2.251691,0.920577,3.965158,55.192753,219.158493,0.057888,5.988585,0.027342,0.006127,7.331602,2.763084,0.038528,0.012665,1.338686,0.071747,0.110703,536.62803,9.424514,1.016628,2.806719,1.372301,0.991566,108.054367,55.629322,0.390337,1.002915,0.001962,2.7e-05,29.272562,0.060579,0.005322,0.029894,0.000764,0.208264,0.036969,0.096176,0.000797,19.837244,0.00309,1.800882,0.022798,6.488594,0.060969,0.002025,0.009929,14.172411,0.005335,0.043423,0.00433,0.61706,1.109485,0.853327,0.259399,0.137838,0.001756,0.034843,0.642009,0.008394,0.079298,0.00147,0.007791,0.000308,0.022089,0.067427,0.022188,0.023828,0.006041,2.443194,1.609491,0.065959,5.749933,0.067696,1.11623,0.681987,0.019015,0.008106,0.016303,0.040838,0.022374,6.281,0.892385,0.028143,0.101776,0.003946,0.000173,0.013774,0.005082,0.463402,0.000349,0.578541,0.138657,0.007548,0.007871,0.055461,0.127627,0.030677,0.003266,0.001764,1.1e-05,0.000595,0.001934,0.043538,0.33274,0.179297,0.014845,0.000352,7367.673828,0.320971,0.000259,0.455095,0.281339,0.002956,0.004185,0.152658,0.022102,0.19647,0.001439,13.951891,0.122789,10.800803,0.002123,0.042739,0.193966,0.001377,4.093618,0.023857,0.003848,0.042081,0.083084,0.128635,0.004383,0.001562,0.208638,0.001184,0.51817,0.097673,0.070227,0.003935,0.015431,0.062462,0.040702,0.011381,0.020057,0.023136,1.821974,0.004036,0.063185,0.00798,0.014634,0.027543,0.012777,0.011571,0.008867,1.41425,0.016522,0.051765,0.094459,0.760276,0.702505,3.525898,0.022015,0.226064,0.272502,0.384411,0.93095,0.021067,0.001265,0.00075,0.082786,0.168371,0.027224,0.231516,0.463906
2019-12-02,7426.1502,151.31692,1.006452,15.515779,1.005004,0.225482,2.506414,0.039695,0.002284,0.026756,47.779616,0.015956,7412.041992,1.004689,0.004683,3.810399,2.173454,0.927995,3.954313,53.781368,215.40234,0.057791,6.028835,0.026514,0.007139,11.413672,2.784492,0.033746,0.012788,1.258564,0.079783,0.107348,517.109497,9.339282,0.988786,2.809749,1.262256,0.993212,104.55514,53.844151,0.387294,0.998034,0.001948,2.7e-05,28.232273,0.063492,0.005393,0.026093,0.000794,0.199653,0.037189,0.10052,0.000797,19.608749,0.003188,1.792751,0.022513,6.530511,0.056214,0.002111,0.009956,13.962105,0.005467,0.061443,0.004178,0.643339,1.109485,0.899205,0.26258,0.138123,0.001813,0.034231,0.640409,0.007828,0.075814,0.001469,0.007394,0.000304,0.020197,0.070682,0.023128,0.026148,0.005876,2.432771,1.308324,0.064904,5.532793,0.10639,1.110269,0.619362,0.017598,0.007874,0.016149,0.038968,0.023319,6.105173,0.873733,0.027111,0.094384,0.004162,0.000171,0.013028,0.004811,0.454492,0.000327,0.5522,0.138449,0.007501,0.00695,0.054771,0.135269,0.034479,0.003255,0.001918,9e-06,0.000638,0.001913,0.044929,0.334516,0.182215,0.014336,0.000341,7267.70752,0.322943,0.000245,0.451976,0.277679,0.002897,0.004393,0.154944,0.021363,0.199895,0.001527,14.939608,0.121192,10.992178,0.00214,0.041546,0.208775,0.001376,4.101303,0.025507,0.001782,0.043679,0.083422,0.154418,0.004095,0.001624,0.193457,0.00147,0.49042,0.096502,0.065485,0.003783,0.015436,0.060104,0.040556,0.010516,0.020751,0.021436,1.815772,0.003991,0.065572,0.008059,0.013852,0.02846,0.013878,0.013125,0.009499,1.435949,0.016154,0.050465,0.093075,0.76592,0.757652,3.449684,0.021129,0.23558,0.263915,0.378102,0.921291,0.020532,0.001296,0.000822,0.077805,0.167709,0.023998,0.234755,0.453206
2019-12-03,7317.502441,148.93689,1.003233,15.172457,1.002667,0.219759,2.660972,0.038061,0.002223,0.026417,45.721264,0.015272,7334.2555,1.002917,0.004614,3.679761,2.097838,0.920181,3.866856,54.09409,214.323624,0.056244,6.033463,0.025992,0.007453,9.913255,2.685331,0.03134,0.01212,1.242947,0.082172,0.105189,566.899475,8.996962,0.971887,2.98225,1.309554,0.991158,100.583862,51.909023,0.389623,0.998717,0.001902,2.6e-05,27.845078,0.059368,0.005199,0.025489,0.000831,0.192243,0.036188,0.093271,0.000782,19.41867,0.002914,1.754689,0.022851,6.258411,0.063379,0.002036,0.009708,13.731652,0.005974,0.053699,0.00403,0.604423,1.11251,0.851816,0.249807,0.133841,0.001634,0.033976,0.619319,0.008123,0.067017,0.001459,0.006943,0.000297,0.020034,0.081436,0.021718,0.025917,0.005618,2.146819,1.043521,0.060518,5.471056,0.085685,1.100098,0.574462,0.018785,0.008354,0.01598,0.037625,0.022906,6.329412,0.83101,0.026699,0.091281,0.004002,0.000179,0.012583,0.004845,0.449499,0.000286,0.532572,0.13225,0.007288,0.008186,0.052076,0.12452,0.030317,0.003228,0.001805,9e-06,0.000687,0.001705,0.041818,0.298739,0.173811,0.013984,0.000319,7071.6137,0.302344,0.00023,0.446502,0.272751,0.002892,0.004055,0.145142,0.020625,0.182268,0.001415,14.804799,0.124154,10.192068,0.002197,0.039737,0.184983,0.001287,3.980313,0.023228,0.003575,0.037977,0.079514,0.137925,0.004128,0.001599,0.1933,0.001191,0.466968,0.09535,0.076202,0.004013,0.015175,0.059806,0.040336,0.009621,0.018362,0.020753,1.313749,0.003962,0.064818,0.008307,0.01399,0.027497,0.014335,0.011847,0.0089,1.395803,0.015592,0.050435,0.09116,0.689932,0.698389,3.421817,0.021968,0.224438,0.264986,0.378152,0.907043,0.020248,0.001223,0.000749,0.073034,0.164456,0.022691,0.22069,0.476628
2019-12-04,7308.7951,147.39261,1.003573,15.299564,1.002957,0.219871,2.650473,0.037822,0.002205,0.02921,45.045609,0.0152,7334.788574,1.003641,0.004822,3.646715,2.126022,0.921912,3.847211,53.506108,212.14294,0.056012,5.504172,0.02602,0.007001,8.50984,2.701948,0.034311,0.011901,1.29211,0.080001,0.101589,543.82301,8.999347,0.975629,2.941602,1.365778,0.99394,96.126174,51.82546,0.384831,0.999649,0.001962,2.5e-05,27.503034,0.062556,0.0057,0.0251,0.000814,0.198589,0.035507,0.093712,0.000775,26.488914,0.002907,1.754848,0.02563,6.060794,0.062102,0.001978,0.009709,13.890917,0.005858,0.050711,0.003943,0.589509,1.04966,0.832967,0.246768,0.134159,0.001749,0.034107,0.619904,0.008264,0.06674,0.001477,0.00839,0.000288,0.023335,0.082731,0.022056,0.025277,0.006075,2.615488,1.170817,0.058702,5.287143,0.080162,1.090181,0.539853,0.019263,0.008342,0.016022,0.038905,0.022364,6.107537,0.835224,0.027101,0.091985,0.00383,0.000175,0.011787,0.004747,0.452132,0.000264,0.53995,0.129816,0.007547,0.007115,0.050454,0.123665,0.030706,0.003204,0.001788,7e-06,0.000657,0.001867,0.041567,0.309712,0.170174,0.013614,0.00031,7103.0036,0.321094,0.000237,0.449785,0.266827,0.002857,0.004087,0.139757,0.022725,0.200656,0.001464,13.894024,0.123601,11.129372,0.002122,0.038385,0.191208,0.001251,4.001727,0.023376,0.002317,0.037894,0.078868,0.131155,0.004382,0.001571,0.187807,0.001217,0.451836,0.089646,0.070333,0.003944,0.015291,0.060071,0.040229,0.010287,0.018424,0.020975,1.929304,0.003859,0.065653,0.008768,0.013554,0.026619,0.013434,0.012026,0.008844,1.228707,0.015577,0.048815,0.093717,0.688677,0.709252,3.373059,0.021465,0.220338,0.264901,0.374193,0.902818,0.020184,0.001219,0.000752,0.072947,0.160826,0.021433,0.217138,0.468702
2019-12-05,7207.111,145.63118,1.003751,15.188065,1.003265,0.21494,2.571646,0.037235,0.002186,0.031913,44.863624,0.014336,7263.6574,0.999324,0.004581,3.565188,2.037801,0.921052,3.766627,52.829428,208.16508,0.054943,4.957824,0.02659,0.006925,10.544036,2.635737,0.026758,0.012082,1.243593,0.074791,0.096993,496.00993,8.661568,0.961184,2.819192,1.26714,1.00245,95.199822,50.918577,0.377897,0.999788,0.001932,2.5e-05,26.840224,0.075447,0.00546,0.024664,0.000797,0.184417,0.035548,0.093453,0.000757,20.578866,0.002682,1.707572,0.026341,5.950183,0.056249,0.001927,0.009227,13.411818,0.005627,0.045877,0.003759,0.57066,1.049363,0.72974,0.231412,0.13042,0.001645,0.032951,0.594887,0.008118,0.060978,0.001515,0.007973,0.000277,0.025044,0.072992,0.022626,0.024715,0.005999,2.736449,0.87643,0.059185,4.962172,0.0688,1.088301,0.525602,0.017968,0.008357,0.015858,0.03538,0.022057,6.310936,0.80612,0.026064,0.088771,0.00374,0.000174,0.011609,0.004538,0.453697,0.000284,0.540179,0.118375,0.007121,0.007386,0.047551,0.121089,0.027619,0.003178,0.001722,7e-06,0.00068,0.001768,0.040866,0.305735,0.170606,0.014692,0.000305,7073.3379,0.314622,0.000235,0.44027,0.261137,0.003193,0.004039,0.149317,0.020971,0.192567,0.001349,14.59008,0.117728,10.083782,0.001956,0.0378,0.192343,0.00129,3.909116,0.02239,0.002027,0.036119,0.076135,0.136945,0.004403,0.001612,0.182223,0.001162,0.383874,0.082591,0.069257,0.003906,0.014337,0.059232,0.040232,0.008981,0.018695,0.02098,1.415342,0.003718,0.06647,0.008252,0.014679,0.025954,0.014187,0.01285,0.009478,1.231468,0.015553,0.050145,0.092544,0.660707,0.693992,3.127567,0.020637,0.211469,0.270212,0.369035,0.885913,0.019788,0.001181,0.000743,0.072054,0.157301,0.019384,0.211599,0.476459
2019-12-06,7396.587402,148.01811,1.001487,15.667245,1.000658,0.22122,2.539041,0.037621,0.002213,0.033125,44.886594,0.014509,7350.003906,0.998443,0.004584,3.494063,2.010682,0.925011,3.793065,53.780569,211.70035,0.055574,5.027599,0.029486,0.006879,10.512809,2.686697,0.025085,0.012487,1.288649,0.077745,0.093557,505.88854,8.752251,0.966267,2.814401,1.232745,0.996659,95.225019,50.34708,0.378601,1.000124,0.001939,2.4e-05,30.295468,0.09309,0.005699,0.023946,0.000804,0.189677,0.036441,0.096643,0.000739,19.801773,0.002685,1.724488,0.026064,5.998158,0.051881,0.001867,0.009431,13.367778,0.005856,0.040921,0.003918,0.563522,1.050533,0.734993,0.232741,0.132286,0.001565,0.033101,0.611364,0.008364,0.06009,0.001521,0.008489,0.000284,0.028591,0.078187,0.021605,0.022872,0.006116,3.226765,0.745281,0.059769,4.882378,0.065754,1.109687,0.5418,0.017576,0.008279,0.015421,0.037973,0.02164,6.151062,0.809226,0.025214,0.083983,0.003683,0.00018,0.01071,0.004428,0.454938,0.000322,0.525716,0.112488,0.00713,0.007275,0.048169,0.117821,0.027463,0.003191,0.001647,1.2e-05,0.000655,0.001771,0.038629,0.294293,0.170313,0.013937,0.000327,7268.9939,0.306138,0.000232,0.448353,0.263872,0.003406,0.003884,0.148134,0.020688,0.240513,0.001344,13.932132,0.11104,10.559569,0.002066,0.042681,0.179613,0.00145,4.05588,0.022253,0.001572,0.035369,0.078145,0.120336,0.004354,0.001557,0.182617,0.001124,0.373747,0.078688,0.067541,0.004369,0.014295,0.062617,0.04032,0.007193,0.020872,0.021194,1.246727,0.003849,0.064182,0.008405,0.014272,0.026837,0.012696,0.010951,0.009351,1.496251,0.015747,0.049798,0.093959,0.640529,0.636154,3.092873,0.020847,0.1945,0.266788,0.374804,0.895734,0.019866,0.001162,0.000714,0.073155,0.163963,0.018928,0.222629,0.51569
2019-12-07,7547.28418,148.80739,1.003146,15.69868,1.001951,0.225575,2.602634,0.038304,0.002206,0.041504,45.480096,0.014718,7523.4696,0.999446,0.004759,3.660843,2.092739,0.925368,3.895168,54.303961,213.2016,0.055586,4.891486,0.029802,0.006986,10.209078,2.734753,0.025105,0.013407,1.379206,0.079505,0.098836,513.82392,8.778321,0.9735,2.824616,1.25444,1.002187,97.310789,52.949778,0.380207,1.000559,0.001958,2.4e-05,29.305642,0.102414,0.006188,0.024383,0.000809,0.197213,0.036638,0.095925,0.000722,20.493236,0.00273,1.748259,0.028321,6.118526,0.056982,0.001876,0.009505,13.470521,0.005987,0.040233,0.003978,0.568618,1.048523,0.751889,0.244811,0.13366,0.001498,0.031426,0.617984,0.007862,0.061197,0.001553,0.008282,0.00028,0.034128,0.073218,0.021983,0.022033,0.00629,2.442509,0.734875,0.06508,5.609384,0.064161,1.108515,0.545289,0.018122,0.008545,0.015455,0.03927,0.022219,6.400111,0.825711,0.026208,0.086477,0.003715,0.000186,0.011315,0.004837,0.470659,0.000349,0.534068,0.111242,0.007281,0.00716,0.049486,0.120601,0.027163,0.003222,0.001641,1.4e-05,0.00065,0.002098,0.039498,0.298761,0.167988,0.014307,0.000325,7411.8095,0.308456,0.000236,0.450129,0.266419,0.003267,0.003992,0.151338,0.020871,0.258686,0.00137,13.350722,0.113068,10.351665,0.001964,0.041751,0.187351,0.0014,4.21368,0.022382,0.005973,0.034255,0.078295,0.122216,0.004534,0.001675,0.187364,0.001011,0.433694,0.083259,0.071573,0.004384,0.014339,0.064418,0.041636,0.007212,0.021055,0.021191,1.239196,0.003891,0.066542,0.008266,0.015557,0.025968,0.012146,0.011146,0.00899,1.474906,0.016385,0.050725,0.091529,0.644866,0.654043,3.222305,0.021544,0.193218,0.270828,0.37615,0.905955,0.020419,0.00115,0.00067,0.075954,0.167822,0.0191,0.22015,0.519179
2019-12-08,7508.6827,147.59029,1.003091,15.617853,1.001853,0.227573,2.665788,0.038521,0.00221,0.038952,45.332405,0.014544,7482.5546,0.996964,0.004807,3.774769,2.05115,0.915257,3.87474,54.48656,211.70767,0.055717,4.636864,0.029683,0.00681,8.071847,2.72922,0.024905,0.013392,1.441482,0.07873,0.094481,498.54927,8.947982,0.973397,2.821999,1.287719,0.988329,96.407361,52.704038,0.380808,1.002042,0.002041,2.5e-05,29.772845,0.086346,0.006386,0.024664,0.000817,0.190431,0.036691,0.096746,0.000727,20.798061,0.002767,1.743593,0.033679,6.042833,0.069088,0.001892,0.009597,13.22257,0.006103,0.039745,0.003962,0.575319,1.048646,0.866789,0.237572,0.135811,0.001526,0.032387,0.619356,0.007599,0.062987,0.001529,0.008462,0.000279,0.031308,0.078621,0.022707,0.021527,0.006377,2.683445,0.730916,0.063243,5.361,0.063313,1.12407,0.545287,0.016644,0.008468,0.015122,0.038864,0.022701,6.551806,0.820673,0.026675,0.087552,0.003618,0.000183,0.011132,0.005506,0.462564,0.000349,0.546383,0.111011,0.007267,0.007835,0.04893,0.119405,0.02701,0.003219,0.001606,1.4e-05,0.000614,0.001914,0.040426,0.297356,0.16604,0.014102,0.000314,7391.962891,0.306187,0.000248,0.45448,0.266263,0.003541,0.004103,0.150903,0.021108,0.235798,0.00142,13.128275,0.1135,10.268559,0.001971,0.041585,0.190571,0.001461,4.182424,0.02425,0.005861,0.030759,0.079333,0.120368,0.004232,0.001671,0.188907,0.001178,0.435838,0.081961,0.065712,0.004646,0.014085,0.062402,0.040847,0.006552,0.022853,0.021908,1.099599,0.003922,0.066177,0.008337,0.015248,0.027787,0.011718,0.010915,0.009408,1.342796,0.017131,0.05016,0.090457,0.670185,0.642027,3.070537,0.021861,0.192602,0.270481,0.380271,0.89929,0.020142,0.00119,0.000677,0.074312,0.168028,0.018277,0.222158,0.524256
2019-12-09,7530.3597,150.74272,1.003568,15.643274,1.003138,0.229478,2.708492,0.03884,0.002233,0.041578,45.736604,0.014672,7541.7082,0.998528,0.004973,3.927884,2.058217,0.923738,3.910315,53.937315,213.14646,0.05596,4.757173,0.029638,0.007163,9.991633,2.747992,0.025991,0.012793,1.603602,0.083256,0.100185,507.76753,9.066048,0.972555,2.809561,1.263129,1.000206,97.589254,52.051059,0.38381,1.003689,0.002082,2.5e-05,29.462008,0.090092,0.006533,0.024782,0.000921,0.191818,0.037042,0.096466,0.000716,20.495546,0.002908,1.74531,0.032122,6.015228,0.065929,0.001858,0.00967,13.046484,0.005951,0.039963,0.004069,0.584539,1.048646,0.854109,0.239219,0.13499,0.001533,0.036713,0.642554,0.007723,0.062628,0.001558,0.00793,0.000281,0.032516,0.077183,0.023111,0.020688,0.006632,2.178529,0.719608,0.064712,5.396778,0.063498,1.129463,0.611139,0.016571,0.00829,0.015365,0.037914,0.022515,6.477735,0.826871,0.027411,0.087823,0.003609,0.000194,0.010878,0.005491,0.461262,0.000341,0.538341,0.118802,0.007251,0.007984,0.04879,0.122579,0.029102,0.003257,0.001603,1.4e-05,0.000619,0.001995,0.03989,0.310934,0.17094,0.013901,0.000303,7412.4723,0.312135,0.000237,0.449617,0.271029,0.003465,0.00408,0.156966,0.021473,0.242121,0.001636,12.940183,0.114458,10.380216,0.002172,0.039553,0.186954,0.001487,4.216328,0.024008,0.005339,0.033509,0.0781,0.120951,0.004247,0.001694,0.195115,0.001123,0.352884,0.081962,0.066742,0.005035,0.014527,0.062525,0.041023,0.006611,0.021635,0.025593,1.150168,0.003907,0.069918,0.009982,0.015543,0.029107,0.011886,0.010933,0.009036,1.360623,0.016716,0.050014,0.096243,0.666064,0.632144,3.038523,0.021983,0.188649,0.309159,0.388328,0.911492,0.020236,0.001197,0.000656,0.075249,0.165057,0.018391,0.225878,0.536163
2019-12-10,7359.2775,147.63751,1.003411,15.37628,1.003434,0.224594,2.677495,0.037354,0.002204,0.034254,44.944975,0.014431,7433.6239,1.00326,0.004865,3.687455,2.100205,0.914588,3.812193,54.562509,208.75484,0.054737,4.59922,0.029449,0.006865,6.716025,2.666546,0.026508,0.01233,1.556188,0.085345,0.098723,498.57114,8.764089,0.975859,2.770661,1.301834,1.003412,95.519104,51.370246,0.379225,0.999869,0.001906,2.4e-05,31.079763,0.082209,0.006092,0.024696,0.00098,0.189526,0.036728,0.095942,0.000706,19.690256,0.002794,1.739673,0.030343,5.885601,0.064403,0.001863,0.009452,12.894715,0.005905,0.039759,0.003984,0.567664,1.048889,0.735564,0.232681,0.133171,0.001577,0.037049,0.614769,0.007723,0.060637,0.001606,0.008002,0.000284,0.03179,0.072774,0.024669,0.020186,0.006681,2.750743,0.690527,0.067756,6.023203,0.061427,1.106031,0.56482,0.016644,0.007866,0.01484,0.036762,0.023214,6.387617,0.812816,0.026287,0.086417,0.003673,0.000195,0.010619,0.005168,0.459727,0.000342,0.521531,0.112219,0.006962,0.007718,0.048309,0.129119,0.031135,0.003231,0.001564,1e-05,0.000636,0.001978,0.03965,0.29656,0.167884,0.013429,0.000311,7211.8144,0.300139,0.000238,0.435213,0.267575,0.003457,0.004104,0.152672,0.021014,0.218554,0.001427,13.230608,0.113586,10.079528,0.002152,0.042057,0.183605,0.001433,4.21089,0.023753,0.004373,0.035107,0.077064,0.116688,0.004155,0.002272,0.187657,0.001106,0.356144,0.078215,0.071226,0.004786,0.014148,0.06182,0.040414,0.0061,0.020204,0.02717,1.120664,0.003795,0.066944,0.008673,0.015772,0.029425,0.011426,0.010564,0.008883,1.619645,0.016129,0.050251,0.092109,0.638884,0.643118,2.926687,0.021699,0.197423,0.343143,0.37477,0.900537,0.019944,0.001169,0.000638,0.076957,0.164368,0.017426,0.226943,0.505154
2019-12-11,7232.8235,145.65664,1.002121,14.84716,1.002254,0.222701,2.624272,0.036412,0.002176,0.017287,43.953312,0.014141,7295.8326,0.998964,0.004366,3.579182,2.266995,0.904943,3.780032,52.82267,206.91496,0.053458,4.377284,0.028998,0.006252,7.436879,2.609218,0.026953,0.010933,1.478917,0.07615,0.090661,506.155487,8.580116,0.975475,2.711175,1.229133,1.002535,95.809979,50.178506,0.370457,0.998902,0.001906,2.4e-05,30.14175,0.07392,0.005567,0.023421,0.001077,0.177721,0.034801,0.094876,0.000689,19.54236,0.002533,1.742342,0.024103,5.734665,0.049477,0.001807,0.008332,12.490243,0.005331,0.038282,0.003616,0.538798,1.050066,0.76395,0.226535,0.124558,0.001499,0.034347,0.590974,0.007924,0.058695,0.001581,0.007143,0.000293,0.031129,0.070575,0.02575,0.019141,0.006486,1.939102,0.662461,0.059958,6.116325,0.057227,1.067342,0.536255,0.015629,0.007913,0.013884,0.034538,0.020718,6.28998,0.798753,0.023264,0.0837,0.003543,0.000178,0.01024,0.004355,0.458103,0.000346,0.503037,0.102813,0.006129,0.007259,0.044807,0.132278,0.025948,0.003211,0.001491,1.3e-05,0.000597,0.0019,0.038738,0.277352,0.166654,0.011883,0.000295,7106.7877,0.282214,0.000226,0.422085,0.259486,0.003596,0.003631,0.146967,0.019967,0.196257,0.001378,11.252137,0.111074,10.165403,0.001947,0.038014,0.166905,0.001327,4.125945,0.020731,0.004006,0.032184,0.074648,0.111736,0.0041,0.001703,0.176077,0.001004,0.356642,0.069285,0.07165,0.004127,0.013916,0.059172,0.040315,0.005714,0.017805,0.024532,1.055688,0.00371,0.06355,0.0076,0.01354,0.024354,0.010665,0.010267,0.008802,1.407534,0.012522,0.04934,0.091307,0.566948,0.622296,2.837444,0.019589,0.183072,0.319166,0.375923,0.888738,0.019362,0.001121,0.000644,0.074663,0.155039,0.014558,0.212849,0.448866
2019-12-12,7222.3327,144.08695,1.002342,14.801072,1.00367,0.221244,2.563712,0.036698,0.002169,0.01791,43.993795,0.014225,7237.4305,1.005293,0.004476,3.818422,2.180459,0.90048,3.779514,53.050366,207.03175,0.053105,4.297291,0.02901,0.006073,6.180494,2.583173,0.027388,0.011298,1.579365,0.082992,0.088748,497.39949,8.566121,0.975477,2.72238,1.298814,0.994698,94.756677,49.880601,0.382626,0.996445,0.001887,2.3e-05,31.426602,0.083265,0.00564,0.023676,0.001089,0.180565,0.035286,0.094869,0.000672,19.976107,0.002526,1.745649,0.025069,5.728379,0.053771,0.001777,0.008467,12.333284,0.00517,0.038123,0.003682,0.583511,1.122659,0.758964,0.22158,0.127467,0.001488,0.035372,0.592623,0.00766,0.059403,0.00153,0.007564,0.000298,0.03332,0.067898,0.026101,0.018812,0.006521,3.03156,0.656252,0.057768,6.227419,0.057307,1.109225,0.552402,0.016121,0.007279,0.013819,0.033738,0.021818,7.254601,0.798325,0.024125,0.081699,0.0035,0.000177,0.010183,0.00453,0.486886,0.000329,0.489935,0.104662,0.006236,0.006971,0.045231,0.13395,0.02533,0.003188,0.001475,1.7e-05,0.000569,0.001719,0.03875,0.295751,0.166244,0.012124,0.000289,7177.061,0.284846,0.00023,0.418894,0.252314,0.004046,0.003747,0.153534,0.019676,0.202633,0.001441,11.803874,0.111531,10.15541,0.001937,0.039813,0.167916,0.001549,4.199789,0.020471,0.004038,0.031562,0.074811,0.112849,0.004258,0.001873,0.175257,0.00107,0.346847,0.07044,0.06735,0.004323,0.01456,0.059871,0.041288,0.005921,0.020201,0.024143,1.136754,0.003696,0.064276,0.008042,0.01329,0.024854,0.010413,0.01012,0.008434,1.495651,0.013427,0.049494,0.091506,0.600713,0.597753,2.688065,0.01998,0.184032,0.334011,0.374646,0.885278,0.01937,0.001129,0.000669,0.071525,0.156505,0.014743,0.212859,0.459453
2019-12-13,7202.998047,144.706329,1.001721,14.740843,1.002835,0.218769,2.638827,0.036562,0.002188,0.015763,45.424036,0.013801,7224.3159,1.001844,0.004525,4.094416,2.105217,0.891124,3.821592,52.972252,206.88868,0.052151,4.34387,0.02902,0.006215,6.134443,2.587251,0.025643,0.011025,1.768129,0.085363,0.08493,495.98543,8.643223,0.963443,2.756349,1.373377,1.001725,92.753462,50.051632,0.38238,0.997374,0.001888,2.4e-05,31.992775,0.082568,0.005263,0.023082,0.001136,0.178459,0.035478,0.094045,0.000677,19.443707,0.002539,1.818397,0.023622,5.732302,0.051987,0.001744,0.008463,12.312051,0.005115,0.040059,0.003627,0.62283,1.121281,0.71382,0.216837,0.132121,0.001498,0.036314,0.593401,0.007334,0.058513,0.001494,0.007556,0.000321,0.038066,0.069254,0.025534,0.01955,0.006574,2.537475,0.652862,0.05649,6.073306,0.056972,1.114074,0.603763,0.016319,0.006904,0.013862,0.034129,0.021065,7.163489,0.796494,0.02276,0.078297,0.003511,0.000186,0.010165,0.00424,0.4907,0.000337,0.472289,0.103934,0.006188,0.00705,0.045366,0.13617,0.023851,0.003228,0.001442,1.4e-05,0.000575,0.001714,0.040441,0.291883,0.180752,0.01183,0.000302,9916.375,0.275805,0.000229,0.408407,0.256562,0.003883,0.003692,0.143208,0.01962,0.220001,0.001327,12.374721,0.110694,10.04391,0.001876,0.03756,0.166788,0.001468,4.212382,0.019749,0.003557,0.031996,0.073882,0.110739,0.004261,0.001894,0.182061,0.00103,0.324152,0.076544,0.065382,0.004245,0.015124,0.05815,0.040504,0.005606,0.017918,0.024289,1.119276,0.003686,0.070649,0.008043,0.011819,0.028197,0.010657,0.010231,0.007724,1.490135,0.012542,0.049515,0.089119,0.581775,0.61531,2.741472,0.01944,0.179668,0.367909,0.373966,0.889478,0.01877,0.001097,0.000662,0.067107,0.153076,0.014715,0.212086,0.427414
